gene_id,gene_id,gene_type,gene_name
ENSMUSG00000106387.2,ENSMUSG00000106387.2,IG_V_pseudogene,Igkv4-73
ENSMUSG00000076545.3,ENSMUSG00000076545.3,IG_V_gene,Igkv4-72
ENSMUSG00000105968.2,ENSMUSG00000105968.2,IG_V_pseudogene,Igkv13-71-1
ENSMUSG00000073028.5,ENSMUSG00000073028.5,IG_V_gene,Igkv4-71
ENSMUSG00000076547.3,ENSMUSG00000076547.3,IG_V_gene,Igkv4-70
ENSMUSG00000076548.2,ENSMUSG00000076548.2,IG_V_gene,Igkv4-69
ENSMUSG00000076549.3,ENSMUSG00000076549.3,IG_V_gene,Igkv4-68
ENSMUSG00000104697.2,ENSMUSG00000104697.2,IG_V_pseudogene,Igkv12-67
ENSMUSG00000088675.4,ENSMUSG00000088675.4,ribozyme,Rprl1
ENSMUSG00000106222.2,ENSMUSG00000106222.2,lncRNA,Rprl1
ENSMUSG00000105110.2,ENSMUSG00000105110.2,IG_V_pseudogene,Igkv12-66
ENSMUSG00000105883.2,ENSMUSG00000105883.2,IG_V_pseudogene,Igkv4-65
ENSMUSG00000105747.2,ENSMUSG00000105747.2,IG_V_pseudogene,Igkv13-64
ENSMUSG00000076550.4,ENSMUSG00000076550.4,IG_V_gene,Igkv4-63
ENSMUSG00000105323.2,ENSMUSG00000105323.2,IG_V_pseudogene,Igkv13-62-1
ENSMUSG00000094262.3,ENSMUSG00000094262.3,IG_V_gene,Igkv4-62
ENSMUSG00000106216.2,ENSMUSG00000106216.2,IG_V_pseudogene,Igkv13-61-1
ENSMUSG00000076552.4,ENSMUSG00000076552.4,IG_V_gene,Igkv4-61
ENSMUSG00000094006.3,ENSMUSG00000094006.3,IG_V_gene,Igkv4-59
ENSMUSG00000104679.2,ENSMUSG00000104679.2,IG_V_pseudogene,Igkv4-60
ENSMUSG00000095633.3,ENSMUSG00000095633.3,IG_V_gene,Igkv4-58
ENSMUSG00000092746.5,ENSMUSG00000092746.5,misc_RNA,Rn7s6
ENSMUSG00002075625.1,ENSMUSG00002075625.1,miRNA,ENSMUSG00002075625
ENSMUSG00000104551.2,ENSMUSG00000104551.2,IG_V_pseudogene,Igkv13-57-2
ENSMUSG00000076555.4,ENSMUSG00000076555.4,IG_V_gene,Igkv4-57-1
ENSMUSG00000105369.2,ENSMUSG00000105369.2,IG_V_pseudogene,Igkv13-57-1
ENSMUSG00000076556.4,ENSMUSG00000076556.4,IG_V_gene,Igkv4-57
ENSMUSG00000106546.2,ENSMUSG00000106546.2,IG_V_pseudogene,Igkv13-56-1
ENSMUSG00000106016.2,ENSMUSG00000106016.2,IG_V_pseudogene,Igkv4-56
ENSMUSG00000106213.2,ENSMUSG00000106213.2,IG_V_pseudogene,Igkv13-55-1
ENSMUSG00000096833.3,ENSMUSG00000096833.3,IG_V_gene,Igkv4-55
ENSMUSG00000105301.2,ENSMUSG00000105301.2,IG_V_pseudogene,Igkv13-54-1
ENSMUSG00000094319.3,ENSMUSG00000094319.3,IG_V_gene,Igkv4-54
ENSMUSG00000095753.3,ENSMUSG00000095753.3,IG_V_gene,Igkv4-53
ENSMUSG00000079542.4,ENSMUSG00000079542.4,IG_V_pseudogene,Gm42606
ENSMUSG00000094993.3,ENSMUSG00000094993.3,IG_V_gene,Igkv4-51
ENSMUSG00000106298.2,ENSMUSG00000106298.2,IG_V_pseudogene,Gm42958
ENSMUSG00000076562.2,ENSMUSG00000076562.2,IG_V_gene,Igkv4-50
ENSMUSG00000105725.2,ENSMUSG00000105725.2,IG_V_pseudogene,Igkv12-49
ENSMUSG00000076563.3,ENSMUSG00000076563.3,IG_V_gene,Igkv5-48
ENSMUSG00000106256.2,ENSMUSG00000106256.2,IG_V_pseudogene,Igkv12-47
ENSMUSG00000076564.3,ENSMUSG00000076564.3,IG_V_gene,Igkv12-46
ENSMUSG00000094094.3,ENSMUSG00000094094.3,IG_V_gene,Igkv5-45
ENSMUSG00000096422.3,ENSMUSG00000096422.3,IG_V_gene,Igkv12-44
ENSMUSG00000094433.3,ENSMUSG00000094433.3,IG_V_gene,Igkv5-43
ENSMUSG00000105915.2,ENSMUSG00000105915.2,IG_V_pseudogene,Igkv12-42
ENSMUSG00000095007.2,ENSMUSG00000095007.2,IG_V_gene,Igkv12-41
ENSMUSG00000104533.2,ENSMUSG00000104533.2,IG_V_pseudogene,Igkv5-40-1
ENSMUSG00000105955.2,ENSMUSG00000105955.2,IG_V_pseudogene,Igkv12-40
ENSMUSG00000076569.4,ENSMUSG00000076569.4,IG_V_gene,Igkv5-39
ENSMUSG00000105451.2,ENSMUSG00000105451.2,IG_V_pseudogene,Gm43220
ENSMUSG00000076570.7,ENSMUSG00000076570.7,IG_V_gene,Igkv12-38
ENSMUSG00000076571.3,ENSMUSG00000076571.3,IG_V_gene,Igkv5-37
ENSMUSG00000076572.7,ENSMUSG00000076572.7,IG_V_gene,Igkv18-36
ENSMUSG00000076573.7,ENSMUSG00000076573.7,IG_V_gene,Igkv1-35
ENSMUSG00002076017.1,ENSMUSG00002076017.1,miRNA,ENSMUSG00002076017
ENSMUSG00000106226.2,ENSMUSG00000106226.2,IG_V_pseudogene,Gm43586
ENSMUSG00000104769.2,ENSMUSG00000104769.2,IG_V_gene,Igkv8-34
ENSMUSG00000076575.7,ENSMUSG00000076575.7,IG_V_gene,Igkv7-33
ENSMUSG00000076576.3,ENSMUSG00000076576.3,IG_V_gene,Igkv6-32
ENSMUSG00000105781.2,ENSMUSG00000105781.2,IG_V_pseudogene,Igkv8-31
ENSMUSG00000076577.3,ENSMUSG00000076577.3,IG_V_gene,Igkv8-30
ENSMUSG00000106192.2,ENSMUSG00000106192.2,processed_pseudogene,Gm42818
ENSMUSG00000076578.4,ENSMUSG00000076578.4,IG_V_gene,Igkv6-29
ENSMUSG00000094356.3,ENSMUSG00000094356.3,IG_V_gene,Igkv8-28
ENSMUSG00002075740.1,ENSMUSG00002075740.1,miRNA,ENSMUSG00002075740
ENSMUSG00000076580.4,ENSMUSG00000076580.4,IG_V_gene,Igkv8-27
ENSMUSG00000076581.2,ENSMUSG00000076581.2,IG_V_gene,Igkv8-26
ENSMUSG00000105727.2,ENSMUSG00000105727.2,processed_pseudogene,Gm8828
ENSMUSG00000094930.3,ENSMUSG00000094930.3,IG_V_gene,Igkv6-25
ENSMUSG00000076583.2,ENSMUSG00000076583.2,IG_V_gene,Igkv8-24
ENSMUSG00000105432.2,ENSMUSG00000105432.2,IG_V_gene,Gm43218
ENSMUSG00000095630.3,ENSMUSG00000095630.3,IG_V_gene,Igkv6-23
ENSMUSG00000106080.2,ENSMUSG00000106080.2,processed_pseudogene,Gm8836
ENSMUSG00000079230.2,ENSMUSG00000079230.2,pseudogene,Gm11065
ENSMUSG00000105668.2,ENSMUSG00000105668.2,IG_V_pseudogene,Igkv8-22
ENSMUSG00000076586.3,ENSMUSG00000076586.3,IG_V_gene,Igkv8-21
ENSMUSG00000105114.2,ENSMUSG00000105114.2,processed_pseudogene,Amd-ps5
ENSMUSG00000076587.4,ENSMUSG00000076587.4,IG_V_gene,Igkv6-20
ENSMUSG00000096594.3,ENSMUSG00000096594.3,IG_V_gene,Igkv8-19
ENSMUSG00000076589.3,ENSMUSG00000076589.3,IG_V_gene,Igkv8-18
ENSMUSG00000106031.2,ENSMUSG00000106031.2,processed_pseudogene,Gm8848
ENSMUSG00000095794.3,ENSMUSG00000095794.3,IG_V_gene,Igkv6-17
ENSMUSG00000076591.4,ENSMUSG00000076591.4,IG_V_gene,Igkv8-16
ENSMUSG00000106428.2,ENSMUSG00000106428.2,IG_V_pseudogene,Gm42667
ENSMUSG00000094797.2,ENSMUSG00000094797.2,IG_V_gene,Igkv6-15
ENSMUSG00000106624.2,ENSMUSG00000106624.2,processed_pseudogene,Gm8853
ENSMUSG00000072477.6,ENSMUSG00000072477.6,IG_V_pseudogene,Gm10360
ENSMUSG00000105687.2,ENSMUSG00000105687.2,processed_pseudogene,Gm6157
ENSMUSG00000096844.2,ENSMUSG00000096844.2,IG_V_gene,Igkv6-14
ENSMUSG00000104643.2,ENSMUSG00000104643.2,processed_pseudogene,Gm8862
ENSMUSG00000076594.3,ENSMUSG00000076594.3,IG_V_gene,Igkv6-13
ENSMUSG00000105305.2,ENSMUSG00000105305.2,processed_pseudogene,Gm8872
ENSMUSG00000106315.2,ENSMUSG00000106315.2,IG_V_pseudogene,Gm42720
ENSMUSG00000104692.2,ENSMUSG00000104692.2,unprocessed_pseudogene,Gm42773
ENSMUSG00000105862.2,ENSMUSG00000105862.2,IG_V_pseudogene,Igkv3-12-1
ENSMUSG00000094117.2,ENSMUSG00000094117.2,IG_V_gene,Igkv3-12
ENSMUSG00000105499.2,ENSMUSG00000105499.2,IG_V_pseudogene,Igkv3-11
ENSMUSG00000076596.4,ENSMUSG00000076596.4,IG_V_gene,Igkv3-10
ENSMUSG00000095338.2,ENSMUSG00000095338.2,IG_V_gene,Igkv3-9
ENSMUSG00000104760.2,ENSMUSG00000104760.2,IG_V_pseudogene,Igkv3-8
ENSMUSG00000076598.4,ENSMUSG00000076598.4,IG_V_gene,Igkv3-7
ENSMUSG00000106667.2,ENSMUSG00000106667.2,IG_V_pseudogene,Igkv3-6
ENSMUSG00000095335.3,ENSMUSG00000095335.3,IG_V_gene,Igkv3-5
ENSMUSG00000096715.3,ENSMUSG00000096715.3,IG_V_gene,Igkv3-4
ENSMUSG00000094478.2,ENSMUSG00000094478.2,IG_V_gene,Igkv3-3
ENSMUSG00000095351.3,ENSMUSG00000095351.3,IG_V_gene,Igkv3-2
ENSMUSG00000095682.2,ENSMUSG00000095682.2,IG_V_gene,Igkv3-1
ENSMUSG00000105646.2,ENSMUSG00000105646.2,lncRNA,Gm30211
ENSMUSG00000076604.2,ENSMUSG00000076604.2,IG_J_gene,Igkj1
ENSMUSG00000076605.3,ENSMUSG00000076605.3,IG_J_gene,Igkj2
ENSMUSG00000076606.4,ENSMUSG00000076606.4,IG_J_gene,Igkj3
ENSMUSG00000076607.2,ENSMUSG00000076607.2,IG_J_gene,Igkj4
ENSMUSG00000076608.3,ENSMUSG00000076608.3,IG_J_gene,Igkj5
ENSMUSG00000076609.3,ENSMUSG00000076609.3,IG_C_gene,Igkc
ENSMUSG00000053604.6,ENSMUSG00000053604.6,protein_coding,Rpia
ENSMUSG00000031668.15,ENSMUSG00000031668.15,protein_coding,Eif2ak3
ENSMUSG00000065750.3,ENSMUSG00000065750.3,snoRNA,Gm23346
ENSMUSG00000105776.2,ENSMUSG00000105776.2,TEC,Gm43292
ENSMUSG00000051896.5,ENSMUSG00000051896.5,protein_coding,Tex37
ENSMUSG00000055874.7,ENSMUSG00000055874.7,protein_coding,Foxi3
ENSMUSG00000077369.4,ENSMUSG00000077369.4,snRNA,Gm23485
ENSMUSG00000107446.2,ENSMUSG00000107446.2,TEC,Gm43906
ENSMUSG00000068396.10,ENSMUSG00000068396.10,processed_pseudogene,Rpl34-ps1
ENSMUSG00000054474.16,ENSMUSG00000054474.16,protein_coding,Thnsl2
ENSMUSG00000108206.2,ENSMUSG00000108206.2,lncRNA,Gm44427
ENSMUSG00000054422.8,ENSMUSG00000054422.8,protein_coding,Fabp1
ENSMUSG00000055027.18,ENSMUSG00000055027.18,protein_coding,Smyd1
ENSMUSG00000098623.3,ENSMUSG00000098623.3,miRNA,Mir8112
ENSMUSG00000053012.18,ENSMUSG00000053012.18,protein_coding,Krcc1
ENSMUSG00000107749.2,ENSMUSG00000107749.2,TEC,Gm44321
ENSMUSG00000073018.7,ENSMUSG00000073018.7,transcribed_unprocessed_pseudogene,Gm1070
ENSMUSG00000053044.9,ENSMUSG00000053044.9,protein_coding,Cd8b1
ENSMUSG00000107855.2,ENSMUSG00000107855.2,lncRNA,Gm44110
ENSMUSG00000107959.2,ENSMUSG00000107959.2,processed_pseudogene,Gm44111
ENSMUSG00000108289.2,ENSMUSG00000108289.2,lncRNA,Gm44174
ENSMUSG00000108132.2,ENSMUSG00000108132.2,lncRNA,Gm44175
ENSMUSG00000053977.14,ENSMUSG00000053977.14,protein_coding,Cd8a
ENSMUSG00000002222.15,ENSMUSG00000002222.15,protein_coding,Rmnd5a
ENSMUSG00000108211.2,ENSMUSG00000108211.2,TEC,Gm44130
ENSMUSG00000108213.2,ENSMUSG00000108213.2,lncRNA,Gm44172
ENSMUSG00000107460.2,ENSMUSG00000107460.2,TEC,Gm44186
ENSMUSG00000052656.13,ENSMUSG00000052656.13,protein_coding,Rnf103
ENSMUSG00000108278.2,ENSMUSG00000108278.2,TEC,Gm44194
ENSMUSG00000107406.2,ENSMUSG00000107406.2,lncRNA,1700040L08Rik
ENSMUSG00000053119.12,ENSMUSG00000053119.12,protein_coding,Chmp3
ENSMUSG00000053470.14,ENSMUSG00000053470.14,protein_coding,Kdm3a
ENSMUSG00000108772.2,ENSMUSG00000108772.2,processed_pseudogene,Gm6063
ENSMUSG00000108496.2,ENSMUSG00000108496.2,processed_pseudogene,Gm44768
ENSMUSG00000108813.2,ENSMUSG00000108813.2,processed_pseudogene,Rpl19-ps9
ENSMUSG00000052852.9,ENSMUSG00000052852.9,protein_coding,Reep1
ENSMUSG00000108802.2,ENSMUSG00000108802.2,TEC,Gm44769
ENSMUSG00000108594.2,ENSMUSG00000108594.2,TEC,Gm44770
ENSMUSG00000052962.4,ENSMUSG00000052962.4,protein_coding,Mrpl35
ENSMUSG00000108466.2,ENSMUSG00000108466.2,TEC,Gm44771
ENSMUSG00000052337.16,ENSMUSG00000052337.16,protein_coding,Immt
ENSMUSG00000108681.2,ENSMUSG00000108681.2,processed_pseudogene,Gm17825
ENSMUSG00000063884.7,ENSMUSG00000063884.7,protein_coding,Ptcd3
ENSMUSG00000080465.3,ENSMUSG00000080465.3,snoRNA,Snord94
ENSMUSG00000049553.12,ENSMUSG00000049553.12,protein_coding,Polr1a
ENSMUSG00000108305.2,ENSMUSG00000108305.2,processed_pseudogene,Gm19078
ENSMUSG00000097133.2,ENSMUSG00000097133.2,lncRNA,Gm26628
ENSMUSG00000108356.2,ENSMUSG00000108356.2,lncRNA,9130221F21Rik
ENSMUSG00000108344.2,ENSMUSG00000108344.2,processed_pseudogene,Gm8952
ENSMUSG00000108355.2,ENSMUSG00000108355.2,processed_pseudogene,Gm44604
ENSMUSG00000056091.13,ENSMUSG00000056091.13,protein_coding,St3gal5
ENSMUSG00000101823.2,ENSMUSG00000101823.2,TEC,Gm29438
ENSMUSG00000108709.2,ENSMUSG00000108709.2,lncRNA,4933431G14Rik
ENSMUSG00000108371.2,ENSMUSG00000108371.2,lncRNA,Gm38832
ENSMUSG00000037621.9,ENSMUSG00000037621.9,protein_coding,Atoh8
ENSMUSG00000056370.18,ENSMUSG00000056370.18,protein_coding,Sftpb
ENSMUSG00000056305.5,ENSMUSG00000056305.5,protein_coding,Usp39
ENSMUSG00000108435.2,ENSMUSG00000108435.2,lncRNA,Gm45051
ENSMUSG00000058706.6,ENSMUSG00000058706.6,protein_coding,0610030E20Rik
ENSMUSG00000055912.9,ENSMUSG00000055912.9,protein_coding,Tmem150a
ENSMUSG00000055850.13,ENSMUSG00000055850.13,protein_coding,Rnf181
ENSMUSG00000073002.10,ENSMUSG00000073002.10,protein_coding,Vamp5
ENSMUSG00000050732.10,ENSMUSG00000050732.10,protein_coding,Vamp8
ENSMUSG00000053460.9,ENSMUSG00000053460.9,protein_coding,Ggcx
ENSMUSG00000053907.11,ENSMUSG00000053907.11,protein_coding,Mat2a
ENSMUSG00000108591.2,ENSMUSG00000108591.2,TEC,Particl
ENSMUSG00000052631.16,ENSMUSG00000052631.16,protein_coding,Sh2d6
ENSMUSG00000056737.15,ENSMUSG00000056737.15,protein_coding,Capg
ENSMUSG00000056698.12,ENSMUSG00000056698.12,protein_coding,Elmod3
ENSMUSG00000056666.14,ENSMUSG00000056666.14,protein_coding,Retsat
ENSMUSG00000108368.2,ENSMUSG00000108368.2,TEC,Gm45053
ENSMUSG00000056429.5,ENSMUSG00000056429.5,protein_coding,Tgoln1
ENSMUSG00000092386.2,ENSMUSG00000092386.2,lncRNA,Gm20536
ENSMUSG00000055799.14,ENSMUSG00000055799.14,protein_coding,Tcf7l1
ENSMUSG00000072999.10,ENSMUSG00000072999.10,lncRNA,Gm15401
ENSMUSG00000102577.2,ENSMUSG00000102577.2,TEC,Gm37969
ENSMUSG00000102931.2,ENSMUSG00000102931.2,TEC,Gm38114
ENSMUSG00000102983.2,ENSMUSG00000102983.2,TEC,Gm38320
ENSMUSG00000079524.3,ENSMUSG00000079524.3,lncRNA,Gm15402
ENSMUSG00000104501.2,ENSMUSG00000104501.2,TEC,Gm37736
ENSMUSG00000055239.11,ENSMUSG00000055239.11,protein_coding,Kcmf1
ENSMUSG00000107610.2,ENSMUSG00000107610.2,TEC,D530018E20Rik
ENSMUSG00000097569.3,ENSMUSG00000097569.3,lncRNA,Gm26640
ENSMUSG00000079523.9,ENSMUSG00000079523.9,protein_coding,Tmsb10
ENSMUSG00000107661.2,ENSMUSG00000107661.2,processed_pseudogene,Gm18402
ENSMUSG00000107546.2,ENSMUSG00000107546.2,lncRNA,Gm20560
ENSMUSG00000052861.14,ENSMUSG00000052861.14,protein_coding,Dnah6
ENSMUSG00000065072.3,ENSMUSG00000065072.3,snoRNA,Gm24533
ENSMUSG00000107440.2,ENSMUSG00000107440.2,TEC,Gm40377
ENSMUSG00000052738.15,ENSMUSG00000052738.15,protein_coding,Suclg1
ENSMUSG00000107931.2,ENSMUSG00000107931.2,processed_pseudogene,Gm44475
ENSMUSG00002076411.1,ENSMUSG00002076411.1,miRNA,ENSMUSG00002076411
ENSMUSG00000108032.2,ENSMUSG00000108032.2,unprocessed_pseudogene,Olfr210-ps1
ENSMUSG00000107408.2,ENSMUSG00000107408.2,lncRNA,1700065L07Rik
ENSMUSG00000056197.7,ENSMUSG00000056197.7,protein_coding,4931417E11Rik
ENSMUSG00000107639.2,ENSMUSG00000107639.2,processed_pseudogene,Gm4374
ENSMUSG00000107441.2,ENSMUSG00000107441.2,lncRNA,Gm31747
ENSMUSG00000107646.2,ENSMUSG00000107646.2,processed_pseudogene,Gm44225
ENSMUSG00000118786.1,ENSMUSG00000118786.1,snoRNA,ENSMUSG00000118786
ENSMUSG00000064408.3,ENSMUSG00000064408.3,snRNA,Gm23924
ENSMUSG00002075743.1,ENSMUSG00002075743.1,miRNA,ENSMUSG00002075743
ENSMUSG00000107467.2,ENSMUSG00000107467.2,processed_pseudogene,Gm8992
ENSMUSG00000097957.3,ENSMUSG00000097957.3,processed_pseudogene,Gm8993
ENSMUSG00000107951.2,ENSMUSG00000107951.2,processed_pseudogene,Gm6210
ENSMUSG00000107918.2,ENSMUSG00000107918.2,processed_pseudogene,Gm8999
ENSMUSG00000107830.2,ENSMUSG00000107830.2,TEC,4933439N06Rik
ENSMUSG00000080824.2,ENSMUSG00000080824.2,processed_pseudogene,Gm9001
ENSMUSG00000107880.2,ENSMUSG00000107880.2,lncRNA,Gm44113
ENSMUSG00000107685.2,ENSMUSG00000107685.2,processed_pseudogene,Gm5995
ENSMUSG00002075927.1,ENSMUSG00002075927.1,miRNA,ENSMUSG00002075927
ENSMUSG00000064490.3,ENSMUSG00000064490.3,snRNA,Gm22283
ENSMUSG00000107770.2,ENSMUSG00000107770.2,processed_pseudogene,Gm44126
ENSMUSG00000107612.2,ENSMUSG00000107612.2,processed_pseudogene,Gm44163
ENSMUSG00000072476.7,ENSMUSG00000072476.7,protein_coding,Gm9008
ENSMUSG00000107651.2,ENSMUSG00000107651.2,lncRNA,Gm44166
ENSMUSG00000063063.13,ENSMUSG00000063063.13,protein_coding,Ctnna2
ENSMUSG00000060780.3,ENSMUSG00000060780.3,protein_coding,Lrrtm1
ENSMUSG00000108057.2,ENSMUSG00000108057.2,TEC,Gm44234
ENSMUSG00000108077.2,ENSMUSG00000108077.2,TEC,6330415B21Rik
ENSMUSG00000108005.2,ENSMUSG00000108005.2,TEC,Gm44435
ENSMUSG00000107512.2,ENSMUSG00000107512.2,TEC,Gm44433
ENSMUSG00000107917.2,ENSMUSG00000107917.2,TEC,Gm44235
ENSMUSG00000107947.2,ENSMUSG00000107947.2,TEC,Gm44438
ENSMUSG00000107707.2,ENSMUSG00000107707.2,TEC,Gm44286
ENSMUSG00000107483.2,ENSMUSG00000107483.2,TEC,Gm44288
ENSMUSG00000108102.2,ENSMUSG00000108102.2,TEC,Gm44437
ENSMUSG00000107473.2,ENSMUSG00000107473.2,TEC,Gm44255
ENSMUSG00000097964.2,ENSMUSG00000097964.2,processed_pseudogene,Gm21045
ENSMUSG00000108045.2,ENSMUSG00000108045.2,processed_pseudogene,Gm5576
ENSMUSG00000071356.8,ENSMUSG00000071356.8,protein_coding,Reg3b
ENSMUSG00000068341.9,ENSMUSG00000068341.9,protein_coding,Reg3d
ENSMUSG00000079516.3,ENSMUSG00000079516.3,protein_coding,Reg3a
ENSMUSG00000023140.5,ENSMUSG00000023140.5,protein_coding,Reg2
ENSMUSG00000059654.8,ENSMUSG00000059654.8,protein_coding,Reg1
ENSMUSG00000030017.3,ENSMUSG00000030017.3,protein_coding,Reg3g
ENSMUSG00000097940.3,ENSMUSG00000097940.3,processed_pseudogene,Gm21392
ENSMUSG00000108073.2,ENSMUSG00000108073.2,processed_pseudogene,Gm6072
ENSMUSG00000118890.1,ENSMUSG00000118890.1,snRNA,U1
ENSMUSG00000101720.2,ENSMUSG00000101720.2,lncRNA,Gm29005
ENSMUSG00000108072.2,ENSMUSG00000108072.2,lncRNA,Gm20362
ENSMUSG00000107772.2,ENSMUSG00000107772.2,processed_pseudogene,Gm5311
ENSMUSG00000107618.2,ENSMUSG00000107618.2,processed_pseudogene,Gm6261
ENSMUSG00000108027.2,ENSMUSG00000108027.2,lncRNA,Gm44271
ENSMUSG00000096887.3,ENSMUSG00000096887.3,protein_coding,Gm20594
ENSMUSG00000086739.2,ENSMUSG00000086739.2,lncRNA,Gm4409
ENSMUSG00000052581.14,ENSMUSG00000052581.14,protein_coding,Lrrtm4
ENSMUSG00000107498.2,ENSMUSG00000107498.2,TEC,Gm44240
ENSMUSG00000107996.2,ENSMUSG00000107996.2,TEC,Gm44228
ENSMUSG00000107905.2,ENSMUSG00000107905.2,TEC,Gm44230
ENSMUSG00000108264.2,ENSMUSG00000108264.2,TEC,Gm20371
ENSMUSG00000107840.2,ENSMUSG00000107840.2,TEC,Gm44241
ENSMUSG00000108088.2,ENSMUSG00000108088.2,TEC,Gm44229
ENSMUSG00000107826.2,ENSMUSG00000107826.2,TEC,Gm44242
ENSMUSG00000108173.2,ENSMUSG00000108173.2,TEC,Gm44231
ENSMUSG00000108040.2,ENSMUSG00000108040.2,TEC,Gm43900
ENSMUSG00000107691.2,ENSMUSG00000107691.2,processed_pseudogene,Gm43901
ENSMUSG00000065212.3,ENSMUSG00000065212.3,snRNA,Gm26264
ENSMUSG00000107419.2,ENSMUSG00000107419.2,lncRNA,Gm38839
ENSMUSG00000089445.3,ENSMUSG00000089445.3,snoRNA,Gm22530
ENSMUSG00000108202.2,ENSMUSG00000108202.2,processed_pseudogene,Gm4874
ENSMUSG00000107817.2,ENSMUSG00000107817.2,unprocessed_pseudogene,Gm38840
ENSMUSG00000108194.2,ENSMUSG00000108194.2,TEC,1700097M23Rik
ENSMUSG00000106154.3,ENSMUSG00000106154.3,miRNA,Mir7232
ENSMUSG00000106253.3,ENSMUSG00000106253.3,miRNA,Mir468
ENSMUSG00000101404.2,ENSMUSG00000101404.2,lncRNA,1700009C05Rik
ENSMUSG00000035125.11,ENSMUSG00000035125.11,protein_coding,Gcfc2
ENSMUSG00000030045.11,ENSMUSG00000030045.11,protein_coding,Mrpl19
ENSMUSG00000107412.2,ENSMUSG00000107412.2,lncRNA,Gm20383
ENSMUSG00000108288.2,ENSMUSG00000108288.2,lncRNA,Gm44202
ENSMUSG00000035104.15,ENSMUSG00000035104.15,protein_coding,Eva1a
ENSMUSG00000087136.2,ENSMUSG00000087136.2,lncRNA,Gm15864
ENSMUSG00000108224.2,ENSMUSG00000108224.2,processed_pseudogene,Gm31861
ENSMUSG00000107809.2,ENSMUSG00000107809.2,TEC,Gm44209
ENSMUSG00000030043.12,ENSMUSG00000030043.12,protein_coding,Tacr1
ENSMUSG00000030042.16,ENSMUSG00000030042.16,protein_coding,Pole4
ENSMUSG00000107453.2,ENSMUSG00000107453.2,lncRNA,Gm44145
ENSMUSG00000000628.11,ENSMUSG00000000628.11,protein_coding,Hk2
ENSMUSG00000090293.2,ENSMUSG00000090293.2,lncRNA,Gm17034
ENSMUSG00000109556.2,ENSMUSG00000109556.2,lncRNA,Gm38843
ENSMUSG00000108015.4,ENSMUSG00000108015.4,lncRNA,Gm32591
ENSMUSG00000100291.7,ENSMUSG00000100291.7,lncRNA,2310069B03Rik
ENSMUSG00000107401.2,ENSMUSG00000107401.2,processed_pseudogene,Gm6312
ENSMUSG00000109076.2,ENSMUSG00000109076.2,lncRNA,Gm45145
ENSMUSG00000000627.16,ENSMUSG00000000627.16,protein_coding,Sema4f
ENSMUSG00000030041.10,ENSMUSG00000030041.10,protein_coding,M1ap
ENSMUSG00000107701.2,ENSMUSG00000107701.2,processed_pseudogene,Gm19287
ENSMUSG00000107829.2,ENSMUSG00000107829.2,processed_pseudogene,Gm43985
ENSMUSG00000107599.2,ENSMUSG00000107599.2,TEC,Gm43981
ENSMUSG00000068335.7,ENSMUSG00000068335.7,protein_coding,Dok1
ENSMUSG00000000693.11,ENSMUSG00000000693.11,protein_coding,Loxl3
ENSMUSG00000099035.3,ENSMUSG00000099035.3,miRNA,Mir7040
ENSMUSG00000068329.13,ENSMUSG00000068329.13,protein_coding,Htra2
ENSMUSG00000068328.10,ENSMUSG00000068328.10,protein_coding,Aup1
ENSMUSG00000009145.7,ENSMUSG00000009145.7,protein_coding,Dqx1
ENSMUSG00000068327.6,ENSMUSG00000068327.6,protein_coding,Tlx2
ENSMUSG00000103189.2,ENSMUSG00000103189.2,TEC,Gm37092
ENSMUSG00000069678.11,ENSMUSG00000069678.11,protein_coding,Pcgf1
ENSMUSG00000034968.4,ENSMUSG00000034968.4,protein_coding,Lbx2
ENSMUSG00000118678.1,ENSMUSG00000118678.1,miRNA,mmu-mir-3470a
ENSMUSG00000107499.2,ENSMUSG00000107499.2,protein_coding,Ccdc142
ENSMUSG00000079511.9,ENSMUSG00000079511.9,protein_coding,Gm42688
ENSMUSG00000087578.2,ENSMUSG00000087578.2,lncRNA,Ccdc142os
ENSMUSG00000030037.10,ENSMUSG00000030037.10,protein_coding,Mrpl53
ENSMUSG00000030036.9,ENSMUSG00000030036.9,protein_coding,Mogs
ENSMUSG00000030035.15,ENSMUSG00000030035.15,protein_coding,Wbp1
ENSMUSG00000030034.13,ENSMUSG00000030034.13,protein_coding,Ino80b
ENSMUSG00000108109.2,ENSMUSG00000108109.2,lncRNA,Gm44287
ENSMUSG00000034930.17,ENSMUSG00000034930.17,protein_coding,Rtkn
ENSMUSG00000030032.15,ENSMUSG00000030032.15,protein_coding,Wdr54
ENSMUSG00000030030.6,ENSMUSG00000030030.6,protein_coding,1700003E16Rik
ENSMUSG00000031865.17,ENSMUSG00000031865.17,protein_coding,Dctn1
ENSMUSG00000085782.3,ENSMUSG00000085782.3,lncRNA,Gm15624
ENSMUSG00000068323.13,ENSMUSG00000068323.13,protein_coding,Slc4a5
ENSMUSG00000005667.9,ENSMUSG00000005667.9,protein_coding,Mthfd2
ENSMUSG00000108053.2,ENSMUSG00000108053.2,TEC,Gm43890
ENSMUSG00000043131.15,ENSMUSG00000043131.15,protein_coding,Mob1a
ENSMUSG00000045160.15,ENSMUSG00000045160.15,protein_coding,Bola3
ENSMUSG00000034832.16,ENSMUSG00000034832.16,protein_coding,Tet3
